Country,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Korea,2025-01-17 15:00:00,2025-01-17 15:00:00,138880.0
Korea,2025-01-17 16:00:00,2025-01-17 16:00:00,145730.0
Korea,2025-01-17 17:00:00,2025-01-17 17:00:00,145990.0
Korea,2025-01-17 18:00:00,2025-01-17 18:00:00,138570.0
Korea,2025-01-17 19:00:00,2025-01-17 19:00:00,136150.0
Korea,2025-01-17 20:00:00,2025-01-17 20:00:00,133560.0
Korea,2025-01-17 21:00:00,2025-01-17 21:00:00,129200.0
Korea,2025-01-17 22:00:00,2025-01-17 22:00:00,115620.0
Korea,2025-01-17 23:00:00,2025-01-17 23:00:00,114610.0
Korea,2025-01-18 00:00:00,2025-01-18 00:00:00,107960.0
Korea,2025-01-18 01:00:00,2025-01-18 01:00:00,106030.0
Korea,2025-01-18 02:00:00,2025-01-18 02:00:00,102250.0
Korea,2025-01-18 03:00:00,2025-01-18 03:00:00,102470.0
Korea,2025-01-18 04:00:00,2025-01-18 04:00:00,102110.0
Korea,2025-01-18 05:00:00,2025-01-18 05:00:00,102750.0
Korea,2025-01-18 06:00:00,2025-01-18 06:00:00,107330.0
Korea,2025-01-18 07:00:00,2025-01-18 07:00:00,107740.0
Korea,2025-01-18 08:00:00,2025-01-18 08:00:00,117540.0
Korea,2025-01-18 09:00:00,2025-01-18 09:00:00,138530.0
Korea,2025-01-18 10:00:00,2025-01-18 10:00:00,118720.0
Korea,2025-01-18 11:00:00,2025-01-18 11:00:00,118400.0
Korea,2025-01-18 12:00:00,2025-01-18 12:00:00,117240.0
Korea,2025-01-18 13:00:00,2025-01-18 13:00:00,117180.0
Korea,2025-01-18 14:00:00,2025-01-18 14:00:00,117630.0
Korea,2025-01-18 15:00:00,2025-01-18 15:00:00,117180.0
Korea,2025-01-18 16:00:00,2025-01-18 16:00:00,117660.0
Korea,2025-01-18 17:00:00,2025-01-18 17:00:00,117540.0
Korea,2025-01-18 18:00:00,2025-01-18 18:00:00,118450.0
Korea,2025-01-18 19:00:00,2025-01-18 19:00:00,118120.0
Korea,2025-01-18 20:00:00,2025-01-18 20:00:00,116450.0
Korea,2025-01-18 21:00:00,2025-01-18 21:00:00,107630.0
Korea,2025-01-18 22:00:00,2025-01-18 22:00:00,107630.0
Korea,2025-01-18 23:00:00,2025-01-18 23:00:00,107960.0
Korea,2025-01-19 00:00:00,2025-01-19 00:00:00,103360.0
Korea,2025-01-19 01:00:00,2025-01-19 01:00:00,102520.0
Korea,2025-01-19 02:00:00,2025-01-19 02:00:00,102550.0
Korea,2025-01-19 03:00:00,2025-01-19 03:00:00,102140.0
Korea,2025-01-19 04:00:00,2025-01-19 04:00:00,96060.0
Korea,2025-01-19 05:00:00,2025-01-19 05:00:00,84000.0
Korea,2025-01-19 06:00:00,2025-01-19 06:00:00,102380.0
Korea,2025-01-19 07:00:00,2025-01-19 07:00:00,103350.0
Korea,2025-01-19 08:00:00,2025-01-19 08:00:00,108180.0
Korea,2025-01-19 09:00:00,2025-01-19 09:00:00,109150.0
Korea,2025-01-19 10:00:00,2025-01-19 10:00:00,109090.0
Korea,2025-01-19 11:00:00,2025-01-19 11:00:00,108990.0
Korea,2025-01-19 12:00:00,2025-01-19 12:00:00,133530.0
Korea,2025-01-19 13:00:00,2025-01-19 13:00:00,106710.0
Korea,2025-01-19 14:00:00,2025-01-19 14:00:00,108940.0
Korea,2025-01-19 15:00:00,2025-01-19 15:00:00,108990.0
Korea,2025-01-19 16:00:00,2025-01-19 16:00:00,109040.0
Korea,2025-01-19 17:00:00,2025-01-19 17:00:00,118060.0
Korea,2025-01-19 18:00:00,2025-01-19 18:00:00,139270.0
Korea,2025-01-19 19:00:00,2025-01-19 19:00:00,119110.0
Korea,2025-01-19 20:00:00,2025-01-19 20:00:00,113440.0
Korea,2025-01-19 21:00:00,2025-01-19 21:00:00,107740.0
Korea,2025-01-19 22:00:00,2025-01-19 22:00:00,108380.0
Korea,2025-01-19 23:00:00,2025-01-19 23:00:00,108400.0
Korea,2025-01-20 00:00:00,2025-01-20 00:00:00,117610.0
Korea,2025-01-20 01:00:00,2025-01-20 01:00:00,80300.0
Korea,2025-01-20 02:00:00,2025-01-20 02:00:00,80300.0
Korea,2025-01-20 03:00:00,2025-01-20 03:00:00,80300.0
Korea,2025-01-20 04:00:00,2025-01-20 04:00:00,80300.0
Korea,2025-01-20 05:00:00,2025-01-20 05:00:00,95310.0
Korea,2025-01-20 06:00:00,2025-01-20 06:00:00,101840.0
Korea,2025-01-20 07:00:00,2025-01-20 07:00:00,116050.0
Korea,2025-01-20 08:00:00,2025-01-20 08:00:00,138590.0
Korea,2025-01-20 09:00:00,2025-01-20 09:00:00,153410.0
Korea,2025-01-20 10:00:00,2025-01-20 10:00:00,165680.0
Korea,2025-01-20 11:00:00,2025-01-20 11:00:00,164500.0
Korea,2025-01-20 12:00:00,2025-01-20 12:00:00,138620.0
Korea,2025-01-20 13:00:00,2025-01-20 13:00:00,138620.0
Korea,2025-01-20 14:00:00,2025-01-20 14:00:00,138620.0
Korea,2025-01-20 15:00:00,2025-01-20 15:00:00,138590.0
Korea,2025-01-20 16:00:00,2025-01-20 16:00:00,138620.0
Korea,2025-01-20 17:00:00,2025-01-20 17:00:00,138590.0
Korea,2025-01-20 18:00:00,2025-01-20 18:00:00,136630.0
Korea,2025-01-20 19:00:00,2025-01-20 19:00:00,136560.0
Korea,2025-01-20 20:00:00,2025-01-20 20:00:00,132060.0
Korea,2025-01-20 21:00:00,2025-01-20 21:00:00,138570.0
Korea,2025-01-20 22:00:00,2025-01-20 22:00:00,117410.0
Korea,2025-01-20 23:00:00,2025-01-20 23:00:00,116840.0
Korea,2025-01-21 00:00:00,2025-01-21 00:00:00,107710.0
Korea,2025-01-21 01:00:00,2025-01-21 01:00:00,102010.0
Korea,2025-01-21 02:00:00,2025-01-21 02:00:00,102010.0
Korea,2025-01-21 03:00:00,2025-01-21 03:00:00,101750.0
Korea,2025-01-21 04:00:00,2025-01-21 04:00:00,101930.0
Korea,2025-01-21 05:00:00,2025-01-21 05:00:00,102330.0
Korea,2025-01-21 06:00:00,2025-01-21 06:00:00,113130.0
Korea,2025-01-21 07:00:00,2025-01-21 07:00:00,129580.0
Korea,2025-01-21 08:00:00,2025-01-21 08:00:00,145230.0
Korea,2025-01-21 09:00:00,2025-01-21 09:00:00,166260.0
Korea,2025-01-21 10:00:00,2025-01-21 10:00:00,152350.0
Korea,2025-01-21 11:00:00,2025-01-21 11:00:00,146530.0
Korea,2025-01-21 12:00:00,2025-01-21 12:00:00,136700.0
Korea,2025-01-21 13:00:00,2025-01-21 13:00:00,137420.0
Korea,2025-01-21 14:00:00,2025-01-21 14:00:00,137420.0
Korea,2025-01-21 15:00:00,2025-01-21 15:00:00,137720.0
Korea,2025-01-21 16:00:00,2025-01-21 16:00:00,138580.0
Korea,2025-01-21 17:00:00,2025-01-21 17:00:00,138620.0
Korea,2025-01-21 18:00:00,2025-01-21 18:00:00,136710.0
Korea,2025-01-21 19:00:00,2025-01-21 19:00:00,136720.0
Korea,2025-01-21 20:00:00,2025-01-21 20:00:00,136440.0
Korea,2025-01-21 21:00:00,2025-01-21 21:00:00,131720.0
Korea,2025-01-21 22:00:00,2025-01-21 22:00:00,129070.0
Korea,2025-01-21 23:00:00,2025-01-21 23:00:00,129580.0
Korea,2025-01-22 00:00:00,2025-01-22 00:00:00,110110.0
Korea,2025-01-22 01:00:00,2025-01-22 01:00:00,102030.0
Korea,2025-01-22 02:00:00,2025-01-22 02:00:00,101710.0
Korea,2025-01-22 03:00:00,2025-01-22 03:00:00,101840.0
Korea,2025-01-22 04:00:00,2025-01-22 04:00:00,102030.0
Korea,2025-01-22 05:00:00,2025-01-22 05:00:00,106560.0
Korea,2025-01-22 06:00:00,2025-01-22 06:00:00,107390.0
Korea,2025-01-22 07:00:00,2025-01-22 07:00:00,138880.0
Korea,2025-01-22 08:00:00,2025-01-22 08:00:00,144950.0
Korea,2025-01-22 09:00:00,2025-01-22 09:00:00,156440.0
Korea,2025-01-22 10:00:00,2025-01-22 10:00:00,155890.0
Korea,2025-01-22 11:00:00,2025-01-22 11:00:00,148760.0
Korea,2025-01-22 12:00:00,2025-01-22 12:00:00,138690.0
Korea,2025-01-22 13:00:00,2025-01-22 13:00:00,138770.0
Korea,2025-01-22 14:00:00,2025-01-22 14:00:00,138770.0
Korea,2025-01-22 15:00:00,2025-01-22 15:00:00,145890.0
Korea,2025-01-22 16:00:00,2025-01-22 16:00:00,138770.0
Korea,2025-01-22 17:00:00,2025-01-22 17:00:00,137090.0
Korea,2025-01-22 18:00:00,2025-01-22 18:00:00,136820.0
Korea,2025-01-22 19:00:00,2025-01-22 19:00:00,138980.0
Korea,2025-01-22 20:00:00,2025-01-22 20:00:00,138590.0
Korea,2025-01-22 21:00:00,2025-01-22 21:00:00,121720.0
Korea,2025-01-22 22:00:00,2025-01-22 22:00:00,115480.0
Korea,2025-01-22 23:00:00,2025-01-22 23:00:00,114680.0
Korea,2025-01-23 00:00:00,2025-01-23 00:00:00,108390.0
Korea,2025-01-23 01:00:00,2025-01-23 01:00:00,101620.0
Korea,2025-01-23 02:00:00,2025-01-23 02:00:00,101620.0
Korea,2025-01-23 03:00:00,2025-01-23 03:00:00,83710.0
Korea,2025-01-23 04:00:00,2025-01-23 04:00:00,101440.0
Korea,2025-01-23 05:00:00,2025-01-23 05:00:00,101860.0
Korea,2025-01-23 06:00:00,2025-01-23 06:00:00,106570.0
Korea,2025-01-23 07:00:00,2025-01-23 07:00:00,129700.0
Korea,2025-01-23 08:00:00,2025-01-23 08:00:00,141340.0
Korea,2025-01-23 09:00:00,2025-01-23 09:00:00,151450.0
Korea,2025-01-23 10:00:00,2025-01-23 10:00:00,143520.0
Korea,2025-01-23 11:00:00,2025-01-23 11:00:00,143250.0
Korea,2025-01-23 12:00:00,2025-01-23 12:00:00,136550.0
Korea,2025-01-23 13:00:00,2025-01-23 13:00:00,144220.0
Korea,2025-01-23 14:00:00,2025-01-23 14:00:00,138590.0
Korea,2025-01-23 15:00:00,2025-01-23 15:00:00,136770.0
Korea,2025-01-23 16:00:00,2025-01-23 16:00:00,138880.0
Korea,2025-01-23 17:00:00,2025-01-23 17:00:00,136770.0
Korea,2025-01-23 18:00:00,2025-01-23 18:00:00,136760.0
Korea,2025-01-23 19:00:00,2025-01-23 19:00:00,136770.0
Korea,2025-01-23 20:00:00,2025-01-23 20:00:00,136770.0
Korea,2025-01-23 21:00:00,2025-01-23 21:00:00,118470.0
Korea,2025-01-23 22:00:00,2025-01-23 22:00:00,118470.0
Korea,2025-01-23 23:00:00,2025-01-23 23:00:00,114830.0
Korea,2025-01-24 00:00:00,2025-01-24 00:00:00,118470.0
Korea,2025-01-24 01:00:00,2025-01-24 01:00:00,107850.0
Korea,2025-01-24 02:00:00,2025-01-24 02:00:00,102410.0
Korea,2025-01-24 03:00:00,2025-01-24 03:00:00,101780.0
Korea,2025-01-24 04:00:00,2025-01-24 04:00:00,101950.0
Korea,2025-01-24 05:00:00,2025-01-24 05:00:00,102310.0
Korea,2025-01-24 06:00:00,2025-01-24 06:00:00,108610.0
Korea,2025-01-24 07:00:00,2025-01-24 07:00:00,129700.0
Korea,2025-01-24 08:00:00,2025-01-24 08:00:00,138860.0
Korea,2025-01-24 09:00:00,2025-01-24 09:00:00,156440.0
Korea,2025-01-24 10:00:00,2025-01-24 10:00:00,153540.0
Korea,2025-01-24 11:00:00,2025-01-24 11:00:00,142930.0
Korea,2025-01-24 12:00:00,2025-01-24 12:00:00,137040.0
Korea,2025-01-24 13:00:00,2025-01-24 13:00:00,137040.0
Korea,2025-01-24 14:00:00,2025-01-24 14:00:00,138580.0
Korea,2025-01-24 15:00:00,2025-01-24 15:00:00,137040.0
Korea,2025-01-24 16:00:00,2025-01-24 16:00:00,138870.0
Korea,2025-01-24 17:00:00,2025-01-24 17:00:00,136740.0
Korea,2025-01-24 18:00:00,2025-01-24 18:00:00,139430.0
Korea,2025-01-24 19:00:00,2025-01-24 19:00:00,132840.0
Korea,2025-01-24 20:00:00,2025-01-24 20:00:00,118770.0
Korea,2025-01-24 21:00:00,2025-01-24 21:00:00,108610.0
Korea,2025-01-24 22:00:00,2025-01-24 22:00:00,118470.0
Korea,2025-01-24 23:00:00,2025-01-24 23:00:00,132760.0
Korea,2025-01-25 00:00:00,2025-01-25 00:00:00,128850.0
Korea,2025-01-25 01:00:00,2025-01-25 01:00:00,100770.0
Korea,2025-01-25 02:00:00,2025-01-25 02:00:00,107380.0
Korea,2025-01-25 03:00:00,2025-01-25 03:00:00,101330.0
Korea,2025-01-25 04:00:00,2025-01-25 04:00:00,99390.0
Korea,2025-01-25 05:00:00,2025-01-25 05:00:00,101370.0
Korea,2025-01-25 06:00:00,2025-01-25 06:00:00,117400.0
Korea,2025-01-25 07:00:00,2025-01-25 07:00:00,116260.0
Korea,2025-01-25 08:00:00,2025-01-25 08:00:00,118790.0
Korea,2025-01-25 09:00:00,2025-01-25 09:00:00,135880.0
Korea,2025-01-25 10:00:00,2025-01-25 10:00:00,151240.0
Korea,2025-01-25 11:00:00,2025-01-25 11:00:00,146350.0
Korea,2025-01-25 12:00:00,2025-01-25 12:00:00,128480.0
Korea,2025-01-25 13:00:00,2025-01-25 13:00:00,116600.0
Korea,2025-01-25 14:00:00,2025-01-25 14:00:00,116050.0
Korea,2025-01-25 15:00:00,2025-01-25 15:00:00,115780.0
Korea,2025-01-25 16:00:00,2025-01-25 16:00:00,120950.0
Korea,2025-01-25 17:00:00,2025-01-25 17:00:00,138610.0
Korea,2025-01-25 18:00:00,2025-01-25 18:00:00,138620.0
Korea,2025-01-25 19:00:00,2025-01-25 19:00:00,138620.0
Korea,2025-01-25 20:00:00,2025-01-25 20:00:00,117840.0
Korea,2025-01-25 21:00:00,2025-01-25 21:00:00,117490.0
Korea,2025-01-25 22:00:00,2025-01-25 22:00:00,116970.0
Korea,2025-01-25 23:00:00,2025-01-25 23:00:00,116470.0
Korea,2025-01-26 00:00:00,2025-01-26 00:00:00,118270.0
Korea,2025-01-26 01:00:00,2025-01-26 01:00:00,86290.0
Korea,2025-01-26 02:00:00,2025-01-26 02:00:00,82740.0
Korea,2025-01-26 03:00:00,2025-01-26 03:00:00,80920.0
Korea,2025-01-26 04:00:00,2025-01-26 04:00:00,80920.0
Korea,2025-01-26 05:00:00,2025-01-26 05:00:00,81100.0
Korea,2025-01-26 06:00:00,2025-01-26 06:00:00,83080.0
Korea,2025-01-26 07:00:00,2025-01-26 07:00:00,98480.0
Korea,2025-01-26 08:00:00,2025-01-26 08:00:00,106560.0
Korea,2025-01-26 09:00:00,2025-01-26 09:00:00,117720.0
Korea,2025-01-26 10:00:00,2025-01-26 10:00:00,147050.0
Korea,2025-01-26 11:00:00,2025-01-26 11:00:00,139370.0
Korea,2025-01-26 12:00:00,2025-01-26 12:00:00,118640.0
Korea,2025-01-26 13:00:00,2025-01-26 13:00:00,120920.0
Korea,2025-01-26 14:00:00,2025-01-26 14:00:00,120950.0
Korea,2025-01-26 15:00:00,2025-01-26 15:00:00,117620.0
Korea,2025-01-26 16:00:00,2025-01-26 16:00:00,117620.0
Korea,2025-01-26 17:00:00,2025-01-26 17:00:00,117450.0
Korea,2025-01-26 18:00:00,2025-01-26 18:00:00,117730.0
Korea,2025-01-26 19:00:00,2025-01-26 19:00:00,117720.0
Korea,2025-01-26 20:00:00,2025-01-26 20:00:00,116400.0
Korea,2025-01-26 21:00:00,2025-01-26 21:00:00,116300.0
Korea,2025-01-26 22:00:00,2025-01-26 22:00:00,117070.0
Korea,2025-01-26 23:00:00,2025-01-26 23:00:00,115880.0
Korea,2025-01-27 00:00:00,2025-01-27 00:00:00,96720.0
Korea,2025-01-27 01:00:00,2025-01-27 01:00:00,85160.0
Korea,2025-01-27 02:00:00,2025-01-27 02:00:00,80920.0
Korea,2025-01-27 03:00:00,2025-01-27 03:00:00,80920.0
Korea,2025-01-27 04:00:00,2025-01-27 04:00:00,80920.0
Korea,2025-01-27 05:00:00,2025-01-27 05:00:00,100110.0
Korea,2025-01-27 06:00:00,2025-01-27 06:00:00,104210.0
Korea,2025-01-27 07:00:00,2025-01-27 07:00:00,108260.0
Korea,2025-01-27 08:00:00,2025-01-27 08:00:00,118300.0
Korea,2025-01-27 09:00:00,2025-01-27 09:00:00,139360.0
Korea,2025-01-27 10:00:00,2025-01-27 10:00:00,142980.0
Korea,2025-01-27 11:00:00,2025-01-27 11:00:00,154930.0
Korea,2025-01-27 12:00:00,2025-01-27 12:00:00,141330.0
Korea,2025-01-27 13:00:00,2025-01-27 13:00:00,134230.0
Korea,2025-01-27 14:00:00,2025-01-27 14:00:00,133680.0
Korea,2025-01-27 15:00:00,2025-01-27 15:00:00,132510.0
Korea,2025-01-27 16:00:00,2025-01-27 16:00:00,132510.0
Korea,2025-01-27 17:00:00,2025-01-27 17:00:00,133240.0
Korea,2025-01-27 18:00:00,2025-01-27 18:00:00,139350.0
Korea,2025-01-27 19:00:00,2025-01-27 19:00:00,132520.0
Korea,2025-01-27 20:00:00,2025-01-27 20:00:00,118300.0
Korea,2025-01-27 21:00:00,2025-01-27 21:00:00,121620.0
Korea,2025-01-27 22:00:00,2025-01-27 22:00:00,114250.0
Korea,2025-01-27 23:00:00,2025-01-27 23:00:00,104600.0
Korea,2025-01-28 00:00:00,2025-01-28 00:00:00,96060.0
Korea,2025-01-28 01:00:00,2025-01-28 01:00:00,82260.0
Korea,2025-01-28 02:00:00,2025-01-28 02:00:00,80920.0
Korea,2025-01-28 03:00:00,2025-01-28 03:00:00,80920.0
Korea,2025-01-28 04:00:00,2025-01-28 04:00:00,80920.0
Korea,2025-01-28 05:00:00,2025-01-28 05:00:00,81770.0
Korea,2025-01-28 06:00:00,2025-01-28 06:00:00,83350.0
Korea,2025-01-28 07:00:00,2025-01-28 07:00:00,83350.0
Korea,2025-01-28 08:00:00,2025-01-28 08:00:00,80330.0
Korea,2025-01-28 09:00:00,2025-01-28 09:00:00,79870.0
Korea,2025-01-28 10:00:00,2025-01-28 10:00:00,78510.0
Korea,2025-01-28 11:00:00,2025-01-28 11:00:00,78510.0
Korea,2025-01-28 12:00:00,2025-01-28 12:00:00,78510.0
Korea,2025-01-28 13:00:00,2025-01-28 13:00:00,78510.0
Korea,2025-01-28 14:00:00,2025-01-28 14:00:00,78510.0
Korea,2025-01-28 15:00:00,2025-01-28 15:00:00,79870.0
Korea,2025-01-28 16:00:00,2025-01-28 16:00:00,80330.0
Korea,2025-01-28 17:00:00,2025-01-28 17:00:00,80330.0
Korea,2025-01-28 18:00:00,2025-01-28 18:00:00,88530.0
Korea,2025-01-28 19:00:00,2025-01-28 19:00:00,88530.0
Korea,2025-01-28 20:00:00,2025-01-28 20:00:00,88530.0
Korea,2025-01-28 21:00:00,2025-01-28 21:00:00,88530.0
Korea,2025-01-28 22:00:00,2025-01-28 22:00:00,88530.0
Korea,2025-01-28 23:00:00,2025-01-28 23:00:00,88530.0
Korea,2025-01-29 00:00:00,2025-01-29 00:00:00,95740.0
Korea,2025-01-29 01:00:00,2025-01-29 01:00:00,77880.0
Korea,2025-01-29 02:00:00,2025-01-29 02:00:00,77070.0
Korea,2025-01-29 03:00:00,2025-01-29 03:00:00,77070.0
Korea,2025-01-29 04:00:00,2025-01-29 04:00:00,77070.0
Korea,2025-01-29 05:00:00,2025-01-29 05:00:00,77070.0
Korea,2025-01-29 06:00:00,2025-01-29 06:00:00,80070.0
Korea,2025-01-29 07:00:00,2025-01-29 07:00:00,80070.0
Korea,2025-01-29 08:00:00,2025-01-29 08:00:00,77490.0
Korea,2025-01-29 09:00:00,2025-01-29 09:00:00,76680.0
Korea,2025-01-29 10:00:00,2025-01-29 10:00:00,70920.0
Korea,2025-01-29 11:00:00,2025-01-29 11:00:00,70920.0
Korea,2025-01-29 12:00:00,2025-01-29 12:00:00,6690.0
Korea,2025-01-29 13:00:00,2025-01-29 13:00:00,70920.0
Korea,2025-01-29 14:00:00,2025-01-29 14:00:00,70920.0
Korea,2025-01-29 15:00:00,2025-01-29 15:00:00,70920.0
Korea,2025-01-29 16:00:00,2025-01-29 16:00:00,76680.0
Korea,2025-01-29 17:00:00,2025-01-29 17:00:00,96710.0
Korea,2025-01-29 18:00:00,2025-01-29 18:00:00,97630.0
Korea,2025-01-29 19:00:00,2025-01-29 19:00:00,97630.0
Korea,2025-01-29 20:00:00,2025-01-29 20:00:00,97630.0
Korea,2025-01-29 21:00:00,2025-01-29 21:00:00,97630.0
Korea,2025-01-29 22:00:00,2025-01-29 22:00:00,97630.0
Korea,2025-01-29 23:00:00,2025-01-29 23:00:00,97630.0
Korea,2025-01-30 00:00:00,2025-01-30 00:00:00,97630.0
Korea,2025-01-30 01:00:00,2025-01-30 01:00:00,85810.0
Korea,2025-01-30 02:00:00,2025-01-30 02:00:00,81140.0
Korea,2025-01-30 03:00:00,2025-01-30 03:00:00,79870.0
Korea,2025-01-30 04:00:00,2025-01-30 04:00:00,79870.0
Korea,2025-01-30 05:00:00,2025-01-30 05:00:00,97630.0
Korea,2025-01-30 06:00:00,2025-01-30 06:00:00,97630.0
Korea,2025-01-30 07:00:00,2025-01-30 07:00:00,97630.0
Korea,2025-01-30 08:00:00,2025-01-30 08:00:00,97630.0
Korea,2025-01-30 09:00:00,2025-01-30 09:00:00,107700.0
Korea,2025-01-30 10:00:00,2025-01-30 10:00:00,109310.0
Korea,2025-01-30 11:00:00,2025-01-30 11:00:00,109280.0
Korea,2025-01-30 12:00:00,2025-01-30 12:00:00,109390.0
Korea,2025-01-30 13:00:00,2025-01-30 13:00:00,103700.0
Korea,2025-01-30 14:00:00,2025-01-30 14:00:00,98470.0
Korea,2025-01-30 15:00:00,2025-01-30 15:00:00,76680.0
Korea,2025-01-30 16:00:00,2025-01-30 16:00:00,98420.0
Korea,2025-01-30 17:00:00,2025-01-30 17:00:00,104300.0
Korea,2025-01-30 18:00:00,2025-01-30 18:00:00,104620.0
Korea,2025-01-30 19:00:00,2025-01-30 19:00:00,104620.0
Korea,2025-01-30 20:00:00,2025-01-30 20:00:00,104620.0
Korea,2025-01-30 21:00:00,2025-01-30 21:00:00,104620.0
Korea,2025-01-30 22:00:00,2025-01-30 22:00:00,104440.0
Korea,2025-01-30 23:00:00,2025-01-30 23:00:00,104460.0
Korea,2025-01-31 00:00:00,2025-01-31 00:00:00,115340.0
Korea,2025-01-31 01:00:00,2025-01-31 01:00:00,81960.0
Korea,2025-01-31 02:00:00,2025-01-31 02:00:00,81790.0
Korea,2025-01-31 03:00:00,2025-01-31 03:00:00,81060.0
Korea,2025-01-31 04:00:00,2025-01-31 04:00:00,81130.0
Korea,2025-01-31 05:00:00,2025-01-31 05:00:00,81960.0
Korea,2025-01-31 06:00:00,2025-01-31 06:00:00,101630.0
Korea,2025-01-31 07:00:00,2025-01-31 07:00:00,108270.0
Korea,2025-01-31 08:00:00,2025-01-31 08:00:00,151510.0
Korea,2025-01-31 09:00:00,2025-01-31 09:00:00,164380.0
Korea,2025-01-31 10:00:00,2025-01-31 10:00:00,155330.0
Korea,2025-01-31 11:00:00,2025-01-31 11:00:00,150480.0
Korea,2025-01-31 12:00:00,2025-01-31 12:00:00,136630.0
Korea,2025-01-31 13:00:00,2025-01-31 13:00:00,138880.0
Korea,2025-01-31 14:00:00,2025-01-31 14:00:00,136630.0
Korea,2025-01-31 15:00:00,2025-01-31 15:00:00,136630.0
Korea,2025-01-31 16:00:00,2025-01-31 16:00:00,136360.0
Korea,2025-01-31 17:00:00,2025-01-31 17:00:00,133090.0
Korea,2025-01-31 18:00:00,2025-01-31 18:00:00,133170.0
Korea,2025-01-31 19:00:00,2025-01-31 19:00:00,132450.0
Korea,2025-01-31 20:00:00,2025-01-31 20:00:00,138580.0
Korea,2025-01-31 21:00:00,2025-01-31 21:00:00,114600.0
Korea,2025-01-31 22:00:00,2025-01-31 22:00:00,116300.0
Korea,2025-01-31 23:00:00,2025-01-31 23:00:00,107330.0
Korea,2025-02-01 00:00:00,2025-02-01 00:00:00,103210.0
Korea,2025-02-01 01:00:00,2025-02-01 01:00:00,98710.0
Korea,2025-02-01 02:00:00,2025-02-01 02:00:00,82770.0
Korea,2025-02-01 03:00:00,2025-02-01 03:00:00,82770.0
Korea,2025-02-01 04:00:00,2025-02-01 04:00:00,82770.0
Korea,2025-02-01 05:00:00,2025-02-01 05:00:00,82770.0
Korea,2025-02-01 06:00:00,2025-02-01 06:00:00,84470.0
Korea,2025-02-01 07:00:00,2025-02-01 07:00:00,84470.0
Korea,2025-02-01 08:00:00,2025-02-01 08:00:00,99510.0
Korea,2025-02-01 09:00:00,2025-02-01 09:00:00,105950.0
Korea,2025-02-01 10:00:00,2025-02-01 10:00:00,132560.0
Korea,2025-02-01 11:00:00,2025-02-01 11:00:00,151160.0
Korea,2025-02-01 12:00:00,2025-02-01 12:00:00,113570.0
Korea,2025-02-01 13:00:00,2025-02-01 13:00:00,110310.0
Korea,2025-02-01 14:00:00,2025-02-01 14:00:00,104880.0
Korea,2025-02-01 15:00:00,2025-02-01 15:00:00,104970.0
Korea,2025-02-01 16:00:00,2025-02-01 16:00:00,105010.0
Korea,2025-02-01 17:00:00,2025-02-01 17:00:00,103660.0
Korea,2025-02-01 18:00:00,2025-02-01 18:00:00,103600.0
Korea,2025-02-01 19:00:00,2025-02-01 19:00:00,103410.0
Korea,2025-02-01 20:00:00,2025-02-01 20:00:00,103230.0
Korea,2025-02-01 21:00:00,2025-02-01 21:00:00,100170.0
Korea,2025-02-01 22:00:00,2025-02-01 22:00:00,99920.0
Korea,2025-02-01 23:00:00,2025-02-01 23:00:00,100370.0
Korea,2025-02-02 00:00:00,2025-02-02 00:00:00,96380.0
Korea,2025-02-02 01:00:00,2025-02-02 01:00:00,82910.0
Korea,2025-02-02 02:00:00,2025-02-02 02:00:00,82000.0
Korea,2025-02-02 03:00:00,2025-02-02 03:00:00,81270.0
Korea,2025-02-02 04:00:00,2025-02-02 04:00:00,81270.0
Korea,2025-02-02 05:00:00,2025-02-02 05:00:00,81400.0
Korea,2025-02-02 06:00:00,2025-02-02 06:00:00,82940.0
Korea,2025-02-02 07:00:00,2025-02-02 07:00:00,82940.0
Korea,2025-02-02 08:00:00,2025-02-02 08:00:00,95270.0
Korea,2025-02-02 09:00:00,2025-02-02 09:00:00,98130.0
Korea,2025-02-02 10:00:00,2025-02-02 10:00:00,100700.0
Korea,2025-02-02 11:00:00,2025-02-02 11:00:00,100740.0
Korea,2025-02-02 12:00:00,2025-02-02 12:00:00,100590.0
Korea,2025-02-02 13:00:00,2025-02-02 13:00:00,100740.0
Korea,2025-02-02 14:00:00,2025-02-02 14:00:00,106290.0
Korea,2025-02-02 15:00:00,2025-02-02 15:00:00,106300.0
Korea,2025-02-02 16:00:00,2025-02-02 16:00:00,105900.0
Korea,2025-02-02 17:00:00,2025-02-02 17:00:00,106210.0
Korea,2025-02-02 18:00:00,2025-02-02 18:00:00,105960.0
Korea,2025-02-02 19:00:00,2025-02-02 19:00:00,100740.0
Korea,2025-02-02 20:00:00,2025-02-02 20:00:00,100740.0
Korea,2025-02-02 21:00:00,2025-02-02 21:00:00,99790.0
Korea,2025-02-02 22:00:00,2025-02-02 22:00:00,98130.0
Korea,2025-02-02 23:00:00,2025-02-02 23:00:00,97320.0
Korea,2025-02-03 00:00:00,2025-02-03 00:00:00,102150.0
Korea,2025-02-03 01:00:00,2025-02-03 01:00:00,80550.0
Korea,2025-02-03 02:00:00,2025-02-03 02:00:00,80550.0
Korea,2025-02-03 03:00:00,2025-02-03 03:00:00,80550.0
Korea,2025-02-03 04:00:00,2025-02-03 04:00:00,80550.0
Korea,2025-02-03 05:00:00,2025-02-03 05:00:00,80550.0
